<DATE/TIME>;<UTS>;<HIGH>;<LOW>
2018-08-25 22:00:00;1535234400;6769.9;6691.63054908
2018-08-26 00:00:00;1535241600;6778.39567784;6720.0
2018-08-26 02:00:00;1535248800;6729.99999993;6605.51605
2018-08-26 04:00:00;1535256000;6633.0;6590.00878964
2018-08-26 06:00:00;1535263200;6643.36822;6571.29781001
2018-08-26 08:00:00;1535270400;6669.09900693;6625.68785927
2018-08-26 10:00:00;1535277600;6711.99220941;6643.24552045
2018-08-26 12:00:00;1535284800;6729.12616265;6663.0855535
2018-08-26 14:00:00;1535292000;6737.00556;6678.0
2018-08-26 16:00:00;1535299200;6707.0;6630.0
2018-08-26 18:00:00;1535306400;6702.0;6644.01747
2018-08-26 20:00:00;1535313600;6704.549;6654.21452445
2018-08-26 22:00:00;1535320800;6713.50091703;6667.29081552
2018-08-27 00:00:00;1535328000;6711.7249996;6671.12493594
2018-08-27 02:00:00;1535335200;6689.08293657;6650.0
2018-08-27 04:00:00;1535342400;6732.838;6672.90758999
2018-08-27 06:00:00;1535349600;6726.76005999;6700.01621479
2018-08-27 08:00:00;1535356800;6718.30599;6686.6612961
2018-08-27 10:00:00;1535364000;6720.0;6690.75
2018-08-27 12:00:00;1535371200;6757.484;6685.61210375
2018-08-27 14:00:00;1535378400;6751.36177145;6711.45513079
2018-08-27 16:00:00;1535385600;6755.0198;6729.9
2018-08-27 18:00:00;1535392800;6749.37093069;6724.0
2018-08-27 20:00:00;1535400000;6747.0;6712.75350001
2018-08-27 22:00:00;1535407200;6935.81519294;6726.84755985
2018-08-28 00:00:00;1535414400;6935.998875;6866.4689
2018-08-28 02:00:00;1535421600;6922.54786999;6863.0
2018-08-28 04:00:00;1535428800;6910.0;6875.0
2018-08-28 06:00:00;1535436000;6941.34190493;6903.99984675
2018-08-28 08:00:00;1535443200;6936.496925;6905.22480301
2018-08-28 10:00:00;1535450400;7099.43763433;6914.77085
2018-08-28 12:00:00;1535457600;7088.91908462;6998.98950592
2018-08-28 14:00:00;1535464800;7086.77616666;7033.00000001
2018-08-28 16:00:00;1535472000;7058.11496383;7001.0
2018-08-28 18:00:00;1535479200;7110.79688958;7042.87544297
2018-08-28 20:00:00;1535486400;7125.2884;7057.0
2018-08-28 22:00:00;1535493600;7116.59999999;7034.0
2018-08-29 00:00:00;1535500800;7090.0799372;7049.02091765
2018-08-29 02:00:00;1535508000;7072.71553312;7015.0
2018-08-29 04:00:00;1535515200;7058.16619722;7033.34676941
2018-08-29 06:00:00;1535522400;7076.77284999;7045.0
2018-08-29 08:00:00;1535529600;7109.65065;7042.39411018
2018-08-29 10:00:00;1535536800;7123.00003973;7062.10118981
2018-08-29 12:00:00;1535544000;7113.40311977;7085.20989
2018-08-29 14:00:00;1535551200;7107.4589998;6899.9
2018-08-29 16:00:00;1535558400;7022.03549988;6930.452375
2018-08-29 18:00:00;1535565600;7019.4999999;6985.94706001
2018-08-29 20:00:00;1535572800;7065.90004984;6992.84994917
2018-08-29 22:00:00;1535580000;7064.3078583;7024.5024902
2018-08-30 00:00:00;1535587200;7059.01888;7027.06192022
2018-08-30 02:00:00;1535594400;7049.14998454;6970.0
2018-08-30 04:00:00;1535601600;7025.44489982;6960.36865939
2018-08-30 06:00:00;1535608800;6997.16807;6940.0
2018-08-30 08:00:00;1535616000;6984.43895667;6900.0
2018-08-30 10:00:00;1535623200;6935.22991223;6850.0
2018-08-30 12:00:00;1535630400;6899.0;6819.0
2018-08-30 14:00:00;1535637600;6895.0;6841.0
2018-08-30 16:00:00;1535644800;6880.00000001;6837.69116744
2018-08-30 18:00:00;1535652000;6868.72444772;6805.54366445
2018-08-30 20:00:00;1535659200;6959.0;6808.20184777
2018-08-30 22:00:00;1535666400;6999.11879999;6919.6071
2018-08-31 00:00:00;1535673600;6986.97999986;6933.35821159
2018-08-31 02:00:00;1535680800;6973.28477381;6929.65015127
2018-08-31 04:00:00;1535688000;7017.9940053;6961.0
2018-08-31 06:00:00;1535695200;7004.32240504;6960.48720002
2018-08-31 08:00:00;1535702400;6983.44788594;6945.0
2018-08-31 10:00:00;1535709600;6985.09579668;6940.36172242
2018-08-31 12:00:00;1535716800;6972.99999969;6887.9150175
2018-08-31 14:00:00;1535724000;6989.0;6912.61939544
2018-08-31 16:00:00;1535731200;7070.0;6946.01706522
2018-08-31 18:00:00;1535738400;7090.0;7035.0
2018-08-31 20:00:00;1535745600;7068.20903979;7018.46288709
2018-08-31 22:00:00;1535752800;7057.77286864;7003.75017084
2018-09-01 00:00:00;1535760000;7066.155;7013.87034594
2018-09-01 02:00:00;1535767200;7072.79520012;7033.91722509
2018-09-01 04:00:00;1535774400;7069.48246139;7028.0268219
2018-09-01 06:00:00;1535781600;7067.98229219;7035.44404324
2018-09-01 08:00:00;1535788800;7084.0;7045.00000004
2018-09-01 10:00:00;1535796000;7114.845;7062.59129001
2018-09-01 12:00:00;1535803200;7065.00000005;7029.01770781
2018-09-01 14:00:00;1535810400;7252.48316871;7039.06264417
2018-09-01 16:00:00;1535817600;7220.43094;7170.01750017
2018-09-01 18:00:00;1535824800;7275.0;7188.0
2018-09-01 20:00:00;1535832000;7259.58373623;7175.41949479
2018-09-01 22:00:00;1535839200;7221.89999999;7178.7237084
2018-09-02 00:00:00;1535846400;7202.0;7130.8720297
2018-09-02 02:00:00;1535853600;7199.09298997;7139.19704746
2018-09-02 04:00:00;1535860800;7240.21845244;7194.2804976
2018-09-02 06:00:00;1535868000;7248.72352658;7208.00000125
2018-09-02 08:00:00;1535875200;7327.18242306;7237.3306234
2018-09-02 10:00:00;1535882400;7320.0;7223.79784092
2018-09-02 12:00:00;1535889600;7270.91485898;7184.99999999
2018-09-02 14:00:00;1535896800;7250.01748078;7190.98903479
2018-09-02 16:00:00;1535904000;7310.0;7189.0
2018-09-02 18:00:00;1535911200;7338.0;7270.0
2018-09-02 20:00:00;1535918400;7306.5460388;7261.18454799
2018-09-02 22:00:00;1535925600;7306.5460388;7272.634836
2018-09-03 00:00:00;1535932800;7319.0;7253.06283976
2018-09-03 02:00:00;1535940000;7288.87274391;7250.0
2018-09-03 04:00:00;1535947200;7260.0;7196.07706309
2018-09-03 06:00:00;1535954400;7260.84178166;7221.94966
2018-09-03 08:00:00;1535961600;7269.88229219;7207.64457293
2018-09-03 10:00:00;1535968800;7249.0499;7215.0
2018-09-03 12:00:00;1535976000;7299.0;7228.20802268
2018-09-03 14:00:00;1535983200;7290.68917449;7269.40000014
2018-09-03 16:00:00;1535990400;7292.99999961;7260.0
2018-09-03 18:00:00;1535997600;7335.0;7270.72761154
2018-09-03 20:00:00;1536004800;7320.54575878;7281.54630001
2018-09-03 22:00:00;1536012000;7335.0;7250.95195711
2018-09-04 00:00:00;1536019200;7300.0;7255.00000025
2018-09-04 02:00:00;1536026400;7298.60049909;7274.49988046
2018-09-04 04:00:00;1536033600;7277.663825;7246.40614416
2018-09-04 06:00:00;1536040800;7317.741825;7270.85169726
2018-09-04 08:00:00;1536048000;7323.83000002;7290.30855058
2018-09-04 10:00:00;1536055200;7344.7935;7290.10742865
2018-09-04 12:00:00;1536062400;7403.0;7335.00000001
2018-09-04 14:00:00;1536069600;7387.876375;7360.92722277
2018-09-04 16:00:00;1536076800;7392.38514958;7357.41954621
2018-09-04 18:00:00;1536084000;7409.75926505;7339.95700015
2018-09-04 20:00:00;1536091200;7381.69941348;7344.76247186
2018-09-04 22:00:00;1536098400;7369.7;7345.56041181
2018-09-05 00:00:00;1536105600;7395.893925;7359.0
2018-09-05 02:00:00;1536112800;7390.0;7367.3258954
2018-09-05 04:00:00;1536120000;7381.53999635;7355.96011242
2018-09-05 06:00:00;1536127200;7387.41240706;7363.83085611
2018-09-05 08:00:00;1536134400;7389.36999982;7100.00000004
2018-09-05 10:00:00;1536141600;7170.0;6916.1233799
2018-09-05 12:00:00;1536148800;7050.0;6966.01000105
2018-09-05 14:00:00;1536156000;7048.27694992;6950.0
2018-09-05 16:00:00;1536163200;6999.55947125;6866.94390768
2018-09-05 18:00:00;1536170400;6936.00291443;6896.44956902
2018-09-05 20:00:00;1536177600;6990.51999999;6906.00000023
2018-09-05 22:00:00;1536184800;6938.95538335;6680.0
2018-09-06 00:00:00;1536192000;6725.70621878;6305.0
2018-09-06 02:00:00;1536199200;6517.00741949;6416.93473668
2018-09-06 04:00:00;1536206400;6475.0;6353.87197806
2018-09-06 06:00:00;1536213600;6443.17999999;6384.98242076
2018-09-06 08:00:00;1536220800;6449.52862901;6300.0
2018-09-06 10:00:00;1536228000;6419.15189032;6360.0
2018-09-06 12:00:00;1536235200;6510.0;6390.0
2018-09-06 14:00:00;1536242400;6524.64744149;6401.81689321
2018-09-06 16:00:00;1536249600;6460.0617;6400.0
2018-09-06 18:00:00;1536256800;6479.0;6368.00493477
2018-09-06 20:00:00;1536264000;6475.0;6432.13012733
2018-09-06 22:00:00;1536271200;6535.0;6439.13303228
2018-09-07 00:00:00;1536278400;6535.67055792;6470.17489814
2018-09-07 02:00:00;1536285600;6550.0;6490.0939459
2018-09-07 04:00:00;1536292800;6517.93285916;6478.21281739
2018-09-07 06:00:00;1536300000;6537.6311;6467.0
2018-09-07 08:00:00;1536307200;6484.97642079;6434.9081942
2018-09-07 10:00:00;1536314400;6453.20000087;6320.0
2018-09-07 12:00:00;1536321600;6448.83148198;6368.82483112
2018-09-07 14:00:00;1536328800;6484.59153968;6364.33071483
2018-09-07 16:00:00;1536336000;6476.08541133;6364.33071483
2018-09-07 18:00:00;1536343200;6438.14178;6407.61864071
2018-09-07 20:00:00;1536350400;6449.0;6417.58929204
2018-09-07 22:00:00;1536357600;6429.66192836;6386.1925
2018-09-08 00:00:00;1536364800;6445.65283568;6397.88266733
2018-09-08 02:00:00;1536372000;6460.4742998;6422.54544545
2018-09-08 04:00:00;1536379200;6443.85301835;6415.28831097
2018-09-08 06:00:00;1536386400;6464.96806618;6438.40000001
2018-09-08 08:00:00;1536393600;6474.1;6448.33
2018-09-08 10:00:00;1536400800;6465.4240069;6424.00000001
2018-09-08 12:00:00;1536408000;6440.0;6370.0
2018-09-08 14:00:00;1536415200;6429.99999972;6393.62846968
2018-09-08 16:00:00;1536422400;6428.71605982;6157.10275899
2018-09-08 18:00:00;1536429600;6215.90480487;6130.00000001
2018-09-08 20:00:00;1536436800;6193.70733866;6121.4578745
2018-09-08 22:00:00;1536444000;6203.10329731;6162.87317978
2018-09-09 00:00:00;1536451200;6206.31702995;6168.40392348
2018-09-09 02:00:00;1536458400;6206.31702978;6147.0
2018-09-09 04:00:00;1536465600;6193.09970293;6169.9239
2018-09-09 06:00:00;1536472800;6199.85464873;6184.57169123
2018-09-09 08:00:00;1536480000;6448.58975983;6186.70157212
2018-09-09 10:00:00;1536487200;6399.99999921;6358.15366875
2018-09-09 12:00:00;1536494400;6433.72148697;6370.92995661
2018-09-09 14:00:00;1536501600;6416.91657046;6364.96237763
2018-09-09 16:00:00;1536508800;6388.01342567;6367.17647439
2018-09-09 18:00:00;1536516000;6396.65515011;6375.45771656
2018-09-09 20:00:00;1536523200;6399.46665047;6372.05450621
2018-09-09 22:00:00;1536530400;6380.66365054;6216.8454882
2018-09-10 00:00:00;1536537600;6360.18486353;6240.0
2018-09-10 02:00:00;1536544800;6348.0;6300.1
2018-09-10 04:00:00;1536552000;6317.29196979;6278.00000057
2018-09-10 06:00:00;1536559200;6335.88354966;6288.66593
2018-09-10 08:00:00;1536566400;6328.89999999;6264.40243
2018-09-10 10:00:00;1536573600;6318.91417488;6250.31106863
2018-09-10 12:00:00;1536580800;6324.19382633;6280.0
2018-09-10 14:00:00;1536588000;6347.50056519;6288.0
2018-09-10 16:00:00;1536595200;6300.45372274;6231.0
2018-09-10 18:00:00;1536602400;6297.78999999;6247.25194222
2018-09-10 20:00:00;1536609600;6314.99999987;6275.14084249
2018-09-10 22:00:00;1536616800;6312.83369544;6275.0
2018-09-11 00:00:00;1536624000;6370.81019786;6291.2693978
2018-09-11 02:00:00;1536631200;6397.45613999;6348.65769729
2018-09-11 04:00:00;1536638400;6364.6780589;6320.0
2018-09-11 06:00:00;1536645600;6356.23672832;6310.01621479
2018-09-11 08:00:00;1536652800;6349.41427742;6308.0903163
2018-09-11 10:00:00;1536660000;6346.59999903;6254.1
2018-09-11 12:00:00;1536667200;6298.89492769;6258.66880026
2018-09-11 14:00:00;1536674400;6295.12338;6162.34000005
2018-09-11 16:00:00;1536681600;6267.24443743;6220.20000002
2018-09-11 18:00:00;1536688800;6279.5;6194.62962427
2018-09-11 20:00:00;1536696000;6316.37801;6239.47062426
2018-09-11 22:00:00;1536703200;6320.0;6279.86563488
2018-09-12 00:00:00;1536710400;6300.59989987;6261.49689509
2018-09-12 02:00:00;1536717600;6267.46355815;6221.92372769
2018-09-12 04:00:00;1536724800;6298.30352999;6255.7492548
2018-09-12 06:00:00;1536732000;6282.60558369;6226.8753
2018-09-12 08:00:00;1536739200;6262.97229995;6197.00000002
2018-09-12 10:00:00;1536746400;6276.86007039;6217.07288372
2018-09-12 12:00:00;1536753600;6296.69999;6243.7178354
2018-09-12 14:00:00;1536760800;6296.36035986;6262.55250034
2018-09-12 16:00:00;1536768000;6310.0152868;6265.48961692
2018-09-12 18:00:00;1536775200;6350.0;6290.0
2018-09-12 20:00:00;1536782400;6339.72302975;6298.00000001
2018-09-12 22:00:00;1536789600;6350.0;6310.0
2018-09-13 00:00:00;1536796800;6434.54341008;6333.42326464
2018-09-13 02:00:00;1536804000;6408.1484333;6381.14615102
2018-09-13 04:00:00;1536811200;6417.5159911;6375.21737031
2018-09-13 06:00:00;1536818400;6404.37002151;6378.47593382
2018-09-13 08:00:00;1536825600;6479.21922148;6382.9005132
2018-09-13 10:00:00;1536832800;6470.87272452;6426.0430927
2018-09-13 12:00:00;1536840000;6521.0;6437.78677877
2018-09-13 14:00:00;1536847200;6521.0;6476.4409723
2018-09-13 16:00:00;1536854400;6523.32440495;6476.44097235
2018-09-13 18:00:00;1536861600;6508.85448001;6425.0
2018-09-13 20:00:00;1536868800;6476.41549389;6421.36377671
2018-09-13 22:00:00;1536876000;6516.64013;6461.98258297
2018-09-14 00:00:00;1536883200;6497.98;6457.68383209
2018-09-14 02:00:00;1536890400;6579.0;6487.17264025
2018-09-14 04:00:00;1536897600;6565.83399959;6537.59535817
2018-09-14 06:00:00;1536904800;6580.81401315;6543.71543156
2018-09-14 08:00:00;1536912000;6549.993155;6382.7915
2018-09-14 10:00:00;1536919200;6474.04791212;6427.94218031
2018-09-14 12:00:00;1536926400;6475.00412473;6429.00000015
2018-09-14 14:00:00;1536933600;6481.47499999;6430.80002066
2018-09-14 16:00:00;1536940800;6514.99999999;6459.77342283
2018-09-14 18:00:00;1536948000;6539.99999995;6459.17052438
2018-09-14 20:00:00;1536955200;6543.99999999;6506.18050001
2018-09-14 22:00:00;1536962400;6532.10827315;6466.6444003
2018-09-15 00:00:00;1536969600;6519.1125693;6476.26405022
2018-09-15 02:00:00;1536976800;6524.9467;6482.91628918
2018-09-15 04:00:00;1536984000;6514.07117974;6483.74901127
2018-09-15 06:00:00;1536991200;6507.09999992;6474.352125
2018-09-15 08:00:00;1536998400;6530.0;6495.78963418
2018-09-15 10:00:00;1537005600;6547.92791999;6498.81782257
2018-09-15 12:00:00;1537012800;6567.5156795;6514.37632787
2018-09-15 14:00:00;1537020000;6561.95832965;6523.20000001
2018-09-15 16:00:00;1537027200;6554.412125;6529.57070756
2018-09-15 18:00:00;1537034400;6544.81922168;6510.0
2018-09-15 20:00:00;1537041600;6534.39712501;6477.7477637
2018-09-15 22:00:00;1537048800;6532.58949;6500.6203992
2018-09-16 00:00:00;1537056000;6519.60810804;6490.0
2018-09-16 02:00:00;1537063200;6507.12651981;6449.53619272
2018-09-16 04:00:00;1537070400;6485.81467589;6375.0
2018-09-16 06:00:00;1537077600;6464.35349965;6445.51872689
2018-09-16 08:00:00;1537084800;6494.97135238;6450.53904908
2018-09-16 10:00:00;1537092000;6510.5111;6478.67508604
2018-09-16 12:00:00;1537099200;6510.504;6480.0
2018-09-16 14:00:00;1537106400;6480.8261163;6460.68113643
2018-09-16 16:00:00;1537113600;6488.54970612;6420.63727336
2018-09-16 18:00:00;1537120800;6509.0;6473.85175
2018-09-16 20:00:00;1537128000;6511.72787791;6489.01824104
2018-09-16 22:00:00;1537135200;6506.48917149;6477.01509247
2018-09-17 00:00:00;1537142400;6530.0;6500.08120627
2018-09-17 02:00:00;1537149600;6520.86875905;6508.46840031
2018-09-17 04:00:00;1537156800;6513.74619328;6464.0
2018-09-17 06:00:00;1537164000;6489.08983847;6462.22996976
2018-09-17 08:00:00;1537171200;6500.0;6415.68342756
2018-09-17 10:00:00;1537178400;6499.99999998;6471.51251157
2018-09-17 12:00:00;1537185600;6474.54633615;6390.0
2018-09-17 14:00:00;1537192800;6419.310875;6206.76043284
2018-09-17 16:00:00;1537200000;6297.0;6261.37
2018-09-17 18:00:00;1537207200;6318.63412052;6253.72731498
2018-09-17 20:00:00;1537214400;6271.05939258;6210.0000001
2018-09-17 22:00:00;1537221600;6276.8706;6224.76908834
2018-09-18 00:00:00;1537228800;6258.03178;6226.48009191
2018-09-18 02:00:00;1537236000;6255.3991496;6231.48815
2018-09-18 04:00:00;1537243200;6279.38633274;6235.78937125
2018-09-18 06:00:00;1537250400;6285.88394573;6260.86434908
2018-09-18 08:00:00;1537257600;6293.48715686;6237.08626177
2018-09-18 10:00:00;1537264800;6291.56973931;6241.00520247
2018-09-18 12:00:00;1537272000;6385.38555938;6270.41018108
2018-09-18 14:00:00;1537279200;6384.78696026;6338.0
2018-09-18 16:00:00;1537286400;6368.75324;6311.06889014
2018-09-18 18:00:00;1537293600;6340.0;6295.01174
2018-09-18 20:00:00;1537300800;6340.0;6295.0000002
2018-09-18 22:00:00;1537308000;6364.66;6333.26648652
2018-09-19 00:00:00;1537315200;6355.61816842;6319.61478039
2018-09-19 02:00:00;1537322400;6362.10411002;6330.00062889
2018-09-19 04:00:00;1537329600;6354.35801;6327.98917353
2018-09-19 06:00:00;1537336800;6359.01165438;6326.91047004
2018-09-19 08:00:00;1537344000;6364.64996921;6307.90693012
2018-09-19 10:00:00;1537351200;6339.25418886;6276.704
2018-09-19 12:00:00;1537358400;6301.295;6263.74126157
2018-09-19 14:00:00;1537365600;6345.76;6292.05715011
2018-09-19 16:00:00;1537372800;6337.7314;6317.91045
2018-09-19 18:00:00;1537380000;6523.1804;6120.10000001
2018-09-19 20:00:00;1537387200;6454.91940091;6385.0
2018-09-19 22:00:00;1537394400;6395.579;6378.0
2018-09-20 00:00:00;1537401600;6420.16165966;6389.46819001
2018-09-20 02:00:00;1537408800;6407.73524524;6379.28882356
2018-09-20 04:00:00;1537416000;6404.35174527;6385.50602622
2018-09-20 06:00:00;1537423200;6415.65741381;6386.28800001
2018-09-20 08:00:00;1537430400;6410.0;6382.38943379
2018-09-20 10:00:00;1537437600;6438.431;6385.91968276
2018-09-20 12:00:00;1537444800;6450.0;6399.91559001
2018-09-20 14:00:00;1537452000;6423.46514544;6393.5622
2018-09-20 16:00:00;1537459200;6425.89828;6395.0
2018-09-20 18:00:00;1537466400;6434.8;6392.07462186
2018-09-20 20:00:00;1537473600;6525.0;6333.90000001
2018-09-20 22:00:00;1537480800;6550.0;6464.1032263
2018-09-21 00:00:00;1537488000;6534.96996523;6492.0
2018-09-21 02:00:00;1537495200;6574.70764717;6493.99999999
2018-09-21 04:00:00;1537502400;6559.69997;6526.46700012
2018-09-21 06:00:00;1537509600;6676.76009302;6533.92999934
2018-09-21 08:00:00;1537516800;6750.0;6645.00000001
2018-09-21 10:00:00;1537524000;6767.0;6688.00000042
2018-09-21 12:00:00;1537531200;6770.0;6707.8226005
2018-09-21 14:00:00;1537538400;6758.18541063;6695.76000002
2018-09-21 16:00:00;1537545600;6762.10278727;6684.40580006
2018-09-21 18:00:00;1537552800;6786.12134509;6688.22338024
2018-09-21 20:00:00;1537560000;6778.00000001;6688.17462
2018-09-21 22:00:00;1537567200;6760.94926039;6721.57
2018-09-22 00:00:00;1537574400;6832.39;6745.76501582
2018-09-22 02:00:00;1537581600;6784.00579547;6720.0
2018-09-22 04:00:00;1537588800;6766.91358656;6723.00000018
2018-09-22 06:00:00;1537596000;6743.95631588;6697.2556
2018-09-22 08:00:00;1537603200;6727.24353118;6628.7939
2018-09-22 10:00:00;1537610400;6732.95749665;6673.22281262
2018-09-22 12:00:00;1537617600;6714.17853999;6669.27028028
2018-09-22 14:00:00;1537624800;6698.96786137;6646.98943495
2018-09-22 16:00:00;1537632000;6691.08341243;6666.69160566
2018-09-22 18:00:00;1537639200;6757.0;6646.98943495
2018-09-22 20:00:00;1537646400;6741.70849973;6690.61982622
2018-09-22 22:00:00;1537653600;6731.99815478;6696.1950064
2018-09-23 00:00:00;1537660800;6730.9993997;6685.44709577
2018-09-23 02:00:00;1537668000;6721.54105369;6689.00000034
2018-09-23 04:00:00;1537675200;6742.8477;6713.08454385
2018-09-23 06:00:00;1537682400;6734.26359597;6706.80517687
2018-09-23 08:00:00;1537689600;6785.99999964;6722.63355457
2018-09-23 10:00:00;1537696800;6779.1619915;6750.0
2018-09-23 12:00:00;1537704000;6755.66510873;6721.0
2018-09-23 14:00:00;1537711200;6751.0;6661.00000001
2018-09-23 16:00:00;1537718400;6703.83368245;6675.33600001
2018-09-23 18:00:00;1537725600;6711.6534311;6682.91561585
2018-09-23 20:00:00;1537732800;6707.40817739;6671.54974978
2018-09-23 22:00:00;1537740000;6720.0;6683.02361653
2018-09-24 00:00:00;1537747200;6729.76999789;6665.1
2018-09-24 02:00:00;1537754400;6728.99849996;6700.0
2018-09-24 04:00:00;1537761600;6717.71393354;6674.3718157
2018-09-24 06:00:00;1537768800;6698.91397715;6615.74248057
2018-09-24 08:00:00;1537776000;6677.28236089;6578.72623096
2018-09-24 10:00:00;1537783200;6624.95999999;6578.72623096
2018-09-24 12:00:00;1537790400;6638.53189987;6586.79564128
2018-09-24 14:00:00;1537797600;6630.0;6594.04756139
2018-09-24 16:00:00;1537804800;6654.4;6601.67840834
2018-09-24 18:00:00;1537812000;6666.70860449;6627.860699
2018-09-24 20:00:00;1537819200;6643.1;6618.00000062
2018-09-24 22:00:00;1537826400;6620.62658206;6560.0
2018-09-25 00:00:00;1537833600;6587.69911094;6419.76467981
2018-09-25 02:00:00;1537840800;6482.89;6406.52382883
2018-09-25 04:00:00;1537848000;6482.54999968;6443.5
2018-09-25 06:00:00;1537855200;6470.0;6370.86884133
2018-09-25 08:00:00;1537862400;6434.82648884;6380.0
2018-09-25 10:00:00;1537869600;6437.753;6374.18010191
2018-09-25 12:00:00;1537876800;6455.25734016;6393.57638051
2018-09-25 14:00:00;1537884000;6437.75516984;6367.19808814
2018-09-25 16:00:00;1537891200;6428.14685186;6375.0
2018-09-25 18:00:00;1537898400;6399.90915587;6334.35826089
2018-09-25 20:00:00;1537905600;6423.64001;6365.60303015
2018-09-25 22:00:00;1537912800;6464.67629866;6381.84050012
2018-09-26 00:00:00;1537920000;6443.27272316;6384.23702625
2018-09-26 02:00:00;1537927200;6413.18762999;6391.8
2018-09-26 04:00:00;1537934400;6463.33963055;6389.7521475
2018-09-26 06:00:00;1537941600;6469.9;6419.23210971
2018-09-26 08:00:00;1537948800;6462.00000002;6430.12225392
2018-09-26 10:00:00;1537956000;6530.46200001;6458.83645792
2018-09-26 12:00:00;1537963200;6537.91885;6470.30000262
2018-09-26 14:00:00;1537970400;6556.0;6484.80513004
2018-09-26 16:00:00;1537977600;6547.9;6520.00000001
2018-09-26 18:00:00;1537984800;6539.90532325;6487.56219153
2018-09-26 20:00:00;1537992000;6516.31737352;6450.0
2018-09-26 22:00:00;1537999200;6488.30544935;6414.25124261
2018-09-27 00:00:00;1538006400;6525.0;6465.05487499
2018-09-27 02:00:00;1538013600;6509.62523992;6452.59338704
2018-09-27 04:00:00;1538020800;6513.09999995;6476.95774911
2018-09-27 06:00:00;1538028000;6486.040559;6450.73278431
2018-09-27 08:00:00;1538035200;6485.90227519;6432.40000001
2018-09-27 10:00:00;1538042400;6507.99999998;6468.60387934
2018-09-27 12:00:00;1538049600;6538.09999998;6484.11714253
2018-09-27 14:00:00;1538056800;6532.55370039;6488.0
2018-09-27 16:00:00;1538064000;6518.0;6493.90456533
2018-09-27 18:00:00;1538071200;6680.93797999;6517.59912439
2018-09-27 20:00:00;1538078400;6739.49466574;6668.14006253
2018-09-27 22:00:00;1538085600;6729.04956214;6645.18879142
2018-09-28 00:00:00;1538092800;6720.49897777;6683.72468001
2018-09-28 02:00:00;1538100000;6729.49046;6687.48436
2018-09-28 04:00:00;1538107200;6720.0;6690.0
2018-09-28 06:00:00;1538114400;6800.0;6715.0
2018-09-28 08:00:00;1538121600;6787.0;6600.0
2018-09-28 10:00:00;1538128800;6676.50916718;6633.6812961
2018-09-28 12:00:00;1538136000;6671.43710498;6586.62416664
2018-09-28 14:00:00;1538143200;6690.0;6641.79571566
2018-09-28 16:00:00;1538150400;6679.01478265;6645.71641237
2018-09-28 18:00:00;1538157600;6690.94710013;6540.67000001
2018-09-28 20:00:00;1538164800;6681.79815207;6622.3
2018-09-28 22:00:00;1538172000;6655.58233842;6622.23000011
2018-09-29 00:00:00;1538179200;6640.48566538;6490.00000048
2018-09-29 02:00:00;1538186400;6524.57383012;6490.04875132
2018-09-29 04:00:00;1538193600;6516.32301721;6480.0
2018-09-29 06:00:00;1538200800;6546.21569176;6478.42879199
2018-09-29 08:00:00;1538208000;6590.05;6537.57501378
2018-09-29 10:00:00;1538215200;6618.9496;6548.30178952
2018-09-29 12:00:00;1538222400;6608.17999941;6559.15811194
2018-09-29 14:00:00;1538229600;6609.57237894;6542.93150013
2018-09-29 16:00:00;1538236800;6599.99999997;6560.0
2018-09-29 18:00:00;1538244000;6604.71447599;6579.2691099
2018-09-29 20:00:00;1538251200;6615.0;6581.02
2018-09-29 22:00:00;1538258400;6632.0;6590.67735264
2018-09-30 00:00:00;1538265600;6607.0;6565.0
2018-09-30 02:00:00;1538272800;6608.50968008;6573.26151173
2018-09-30 04:00:00;1538280000;6581.77390309;6554.60031562
2018-09-30 06:00:00;1538287200;6597.80683137;6565.61185672
2018-09-30 08:00:00;1538294400;6606.10963887;6577.692098
2018-09-30 10:00:00;1538301600;6666.6;6587.07266959
2018-09-30 12:00:00;1538308800;6648.25841709;6615.00000004
2018-09-30 14:00:00;1538316000;6655.6;6586.90915678
2018-09-30 16:00:00;1538323200;6628.28269999;6594.77820682
2018-09-30 18:00:00;1538330400;6634.3;6600.40241271
2018-09-30 20:00:00;1538337600;6612.58183137;6537.31343531
2018-09-30 22:00:00;1538344800;6647.87999998;6568.28870002
2018-10-01 00:00:00;1538352000;6663.0;6630.64656696
2018-10-01 02:00:00;1538359200;6666.7600838;6632.95424676
2018-10-01 04:00:00;1538366400;6656.20512787;6615.49890002
2018-10-01 06:00:00;1538373600;6642.83074077;6601.57217682
2018-10-01 08:00:00;1538380800;6633.08199457;6605.13633729
2018-10-01 10:00:00;1538388000;6628.18448438;6565.0
2018-10-01 12:00:00;1538395200;6617.27093602;6555.15986789
2018-10-01 14:00:00;1538402400;6580.40815012;6511.11000004
2018-10-01 16:00:00;1538409600;6603.24797996;6546.77502741
2018-10-01 18:00:00;1538416800;6608.87927;6556.1
2018-10-01 20:00:00;1538424000;6630.0;6578.66628231
2018-10-01 22:00:00;1538431200;6609.70183894;6585.0
2018-10-02 00:00:00;1538438400;6629.99999999;6586.82200424
2018-10-02 02:00:00;1538445600;6622.20547908;6604.4
2018-10-02 04:00:00;1538452800;6620.0;6602.28772
2018-10-02 06:00:00;1538460000;6619.99999999;6590.71521074
2018-10-02 08:00:00;1538467200;6612.79951602;6579.0
2018-10-02 10:00:00;1538474400;6596.99999996;6572.11659278
